Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","159","China","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","1453801.543","X","Figure from international organizations",""
"OA","Annual population","159","China","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 No","568748.198","X","Figure from international organizations",""
"OA","Annual population","159","China","561","Urban population","3010","Population - Est. & Proj.","2019","2019","1000 No","883204.937","X","Figure from international organizations",""
"OA","Annual population","159","China","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","1456928.486","X","Figure from international organizations",""
"OA","Annual population","159","China","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","554487.938","X","Figure from international organizations",""
"OA","Annual population","159","China","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","902077.76","X","Figure from international organizations",""
"OA","Annual population","159","China","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","1457934.562","X","Figure from international organizations",""
"OA","Annual population","159","China","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","540439.367","X","Figure from international organizations",""
"OA","Annual population","159","China","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","920173.874","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1950","1950","1000 No","357021.1","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1950","1950","1000 No","312191.064","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1950","1950","1000 No","64134.136","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1951","1951","1000 No","364922.36","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1951","1951","1000 No","316069.482","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1951","1951","1000 No","66175.821","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1952","1952","1000 No","372997.188","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1952","1952","1000 No","321012.042","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1952","1952","1000 No","67526.578","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1953","1953","1000 No","381227.705","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1953","1953","1000 No","326216.962","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1953","1953","1000 No","68943.129","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1954","1954","1000 No","389731.406","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1954","1954","1000 No","331655.491","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1954","1954","1000 No","70421.535","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1955","1955","1000 No","398577.992","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1955","1955","1000 No","337310.56","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1955","1955","1000 No","71958.495","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1956","1956","1000 No","407656.597","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1956","1956","1000 No","343175.073","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1956","1956","1000 No","73553.698","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1957","1957","1000 No","416935.399","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1957","1957","1000 No","349253.671","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1957","1957","1000 No","75207.437","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1958","1958","1000 No","426295.763","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1958","1958","1000 No","355557.396","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1958","1958","1000 No","76924.267","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1959","1959","1000 No","435900.352","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1959","1959","1000 No","362105.269","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1959","1959","1000 No","78708.627","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1960","1960","1000 No","445954.579","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1960","1960","1000 No","368914.885","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1960","1960","1000 No","80565.723","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1961","1961","1000 No","456351.876","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1961","1961","1000 No","375819.783","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1961","1961","1000 No","82675.18","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1962","1962","1000 No","467024.193","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1962","1962","1000 No","382619.475","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1962","1962","1000 No","85233.062","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1963","1963","1000 No","477933.619","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1963","1963","1000 No","389636.593","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1963","1963","1000 No","87891.377","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1964","1964","1000 No","489059.309","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1964","1964","1000 No","396837.731","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1964","1964","1000 No","90646.804","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1965","1965","1000 No","500114.346","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1965","1965","1000 No","404208.521","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1965","1965","1000 No","93493.844","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1966","1966","1000 No","510992.617","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1966","1966","1000 No","411727.357","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1966","1966","1000 No","96434.578","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1967","1967","1000 No","521987.069","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1967","1967","1000 No","419415.084","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1967","1967","1000 No","99474.695","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1968","1968","1000 No","533431.909","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1968","1968","1000 No","427333.873","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1968","1968","1000 No","102633.444","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1969","1969","1000 No","545314.67","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1969","1969","1000 No","435574.361","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1969","1969","1000 No","105930.715","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1970","1970","1000 No","557501.301","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1970","1970","1000 No","444189.563","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1970","1970","1000 No","109388.95","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1971","1971","1000 No","569999.178","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1971","1971","1000 No","453028.508","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1971","1971","1000 No","113196.304","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1972","1972","1000 No","582837.973","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1972","1972","1000 No","461669.934","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1972","1972","1000 No","117741.579","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1973","1973","1000 No","596107.483","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1973","1973","1000 No","470571.619","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1973","1973","1000 No","122487.307","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1974","1974","1000 No","609721.951","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1974","1974","1000 No","479627.092","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1974","1974","1000 No","127423.163","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1975","1975","1000 No","623524.219","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1975","1975","1000 No","488767.91","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1975","1975","1000 No","132533.81","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1976","1976","1000 No","637451.448","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1976","1976","1000 No","497954.083","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1976","1976","1000 No","137817.651","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1977","1977","1000 No","651685.628","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1977","1977","1000 No","507210.016","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1977","1977","1000 No","143275.014","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1978","1978","1000 No","666267.76","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1978","1978","1000 No","516569.391","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1978","1978","1000 No","148932.893","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1979","1979","1000 No","681248.383","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1979","1979","1000 No","526101.573","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1979","1979","1000 No","154814.231","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1980","1980","1000 No","696828.385","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1980","1980","1000 No","535841.576","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1980","1980","1000 No","160941.941","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1981","1981","1000 No","712869.298","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1981","1981","1000 No","546129.275","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1981","1981","1000 No","166988.757","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1982","1982","1000 No","729169.466","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1982","1982","1000 No","557274.365","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1982","1982","1000 No","172593.648","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1983","1983","1000 No","745826.546","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1983","1983","1000 No","568582.58","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1983","1983","1000 No","178366.487","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1984","1984","1000 No","762895.156","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1984","1984","1000 No","579960.348","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1984","1984","1000 No","184284.854","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1985","1985","1000 No","780242.084","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1985","1985","1000 No","591344.889","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1985","1985","1000 No","190321.782","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1986","1986","1000 No","797878.993","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1986","1986","1000 No","602702.974","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1986","1986","1000 No","196478.462","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1987","1987","1000 No","815716.125","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1987","1987","1000 No","614038.065","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1987","1987","1000 No","202754.676","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1988","1988","1000 No","833729.681","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1988","1988","1000 No","625337.487","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1988","1988","1000 No","209151.835","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1989","1989","1000 No","852012.673","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1989","1989","1000 No","636607.29","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1989","1989","1000 No","215662.744","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1990","1990","1000 No","870452.165","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1990","1990","1000 No","647836.752","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1990","1990","1000 No","222296.728","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1991","1991","1000 No","888941.756","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1991","1991","1000 No","659127.729","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1991","1991","1000 No","228927.146","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1992","1992","1000 No","907574.049","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1992","1992","1000 No","670596.991","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1992","1992","1000 No","235424.115","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1993","1993","1000 No","926351.297","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1993","1993","1000 No","682039.727","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1993","1993","1000 No","242018.09","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1994","1994","1000 No","945261.958","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1994","1994","1000 No","693476.126","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1994","1994","1000 No","248728.123","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1995","1995","1000 No","964279.129","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1995","1995","1000 No","704923.971","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1995","1995","1000 No","255558.824","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1996","1996","1000 No","983281.218","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1996","1996","1000 No","716378.887","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1996","1996","1000 No","262514.33","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1997","1997","1000 No","1002335.23","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1997","1997","1000 No","727825.98","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1997","1997","1000 No","269579.338","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1998","1998","1000 No","1021434.576","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1998","1998","1000 No","739222.779","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1998","1998","1000 No","276751.263","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1999","1999","1000 No","1040500.054","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1999","1999","1000 No","750527.571","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1999","1999","1000 No","284011.643","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","1059633.675","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2000","2000","1000 No","761700.63","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2000","2000","1000 No","291350.282","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","1078970.907","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2001","2001","1000 No","772339.048","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2001","2001","1000 No","299138.807","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","1098313.039","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2002","2002","1000 No","782001.968","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2002","2002","1000 No","307805.144","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","1117415.123","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2003","2003","1000 No","791442.579","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2003","2003","1000 No","316585.269","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","1136264.583","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2004","2004","1000 No","800652.72","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2004","2004","1000 No","325483.057","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","1154638.713","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2005","2005","1000 No","809639.268","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2005","2005","1000 No","334479.406","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","1172373.788","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2006","2006","1000 No","818387.902","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2006","2006","1000 No","343589.817","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","1189691.809","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2007","2007","1000 No","826881.86","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2007","2007","1000 No","352799.379","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 No","1206734.806","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2008","2008","1000 No","835058.767","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2008","2008","1000 No","362088.139","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 No","1223640.16","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2009","2009","1000 No","842864.409","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2009","2009","1000 No","371405.723","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 No","1240613.62","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2010","2010","1000 No","850236.137","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2010","2010","1000 No","380744.554","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 No","1257621.191","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2011","2011","1000 No","857153.804","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2011","2011","1000 No","390082.225","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2012","2012","1000 No","1274487.215","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2012","2012","1000 No","863513.505","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2012","2012","1000 No","399552.347","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","1291132.063","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2013","2013","1000 No","869387.533","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2013","2013","1000 No","409174.674","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","1307246.509","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2014","2014","1000 No","874857.621","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2014","2014","1000 No","419001.673","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","1322866.505","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2015","2015","1000 No","879984.521","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2015","2015","1000 No","429069.459","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","1338636.34","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2016","2016","1000 No","884779.655","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2016","2016","1000 No","439391.699","X","Figure from international organizations",""
