Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1969","1969","1000 ha","12000","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1970","1970","1000 ha","12300","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1971","1971","1000 ha","12431","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1972","1972","1000 ha","13150","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1973","1973","1000 ha","13900","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1974","1974","1000 ha","14624","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1975","1975","1000 ha","14900","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1976","1976","1000 ha","15164","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1977","1977","1000 ha","15773","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1978","1978","1000 ha","16108","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1979","1979","1000 ha","16315","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1980","1980","1000 ha","16515","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1981","1981","1000 ha","16855","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1982","1982","1000 ha","17199","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1983","1983","1000 ha","17293","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1984","1984","1000 ha","17401","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1985","1985","1000 ha","17693","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1986","1986","1000 ha","17810","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1987","1987","1000 ha","17930","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1988","1988","1000 ha","17728","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1989","1989","1000 ha","17581","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1990","1990","1000 ha","17494","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1991","1991","1000 ha","17510","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1992","1992","1000 ha","17238","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1993","1993","1000 ha","17085","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1994","1994","1000 ha","17078","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1995","1995","1000 ha","17060","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1996","1996","1000 ha","17224","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1997","1997","1000 ha","17417","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1998","1998","1000 ha","17589","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","1999","1999","1000 ha","17617","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2000","2000","1000 ha","17675","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2001","2001","1000 ha","17738","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2002","2002","1000 ha","17781","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2003","2003","1000 ha","17820","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2004","2004","1000 ha","17912","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2005","2005","1000 ha","17950","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2006","2006","1000 ha","17953","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2007","2007","1000 ha","17945","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2008","2008","1000 ha","17838","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2009","2009","1000 ha","17547","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2010","2010","1000 ha","17524","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2011","2011","1000 ha","17528","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2012","2012","1000 ha","17432","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2013","2013","1000 ha","17336.2654","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2014","2014","1000 ha","17042","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2015","2015","1000 ha","16911","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2016","2016","1000 ha","16867","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2017","2017","1000 ha","16747","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2018","2018","1000 ha","16745.6965","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2019","2019","1000 ha","16800","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2020","2020","1000 ha","16971.8997","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2021","2021","1000 ha","17150","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6621","Arable land","2022","2022","1000 ha","17150","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1961","1961","1000 ha","993","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1962","1962","1000 ha","1100","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1963","1963","1000 ha","1360","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1964","1964","1000 ha","1370","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1965","1965","1000 ha","1400","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1966","1966","1000 ha","1450","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1967","1967","1000 ha","1480","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1968","1968","1000 ha","1500","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1969","1969","1000 ha","1500","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1970","1970","1000 ha","1508","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1971","1971","1000 ha","1508","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1972","1972","1000 ha","1600","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1973","1973","1000 ha","1680","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1974","1974","1000 ha","1739","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1975","1975","1000 ha","1780","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1976","1976","1000 ha","1824","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1977","1977","1000 ha","1612","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1978","1978","1000 ha","1668","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1979","1979","1000 ha","1767","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1980","1980","1000 ha","1783","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1981","1981","1000 ha","1826","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1982","1982","1000 ha","1900","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1983","1983","1000 ha","1905","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1984","1984","1000 ha","1930","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1985","1985","1000 ha","2154","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1986","1986","1000 ha","2226","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1987","1987","1000 ha","2560","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1988","1988","1000 ha","2840","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1989","1989","1000 ha","2986","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1990","1990","1000 ha","3109","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1991","1991","1000 ha","3216","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1992","1992","1000 ha","3336","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1993","1993","1000 ha","3360","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1994","1994","1000 ha","3460","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1995","1995","1000 ha","3571","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1996","1996","1000 ha","3500","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1997","1997","1000 ha","3400","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1998","1998","1000 ha","3320","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","1999","1999","1000 ha","3385","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2000","2000","1000 ha","3420","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2001","2001","1000 ha","3450","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2002","2002","1000 ha","3500","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2003","2003","1000 ha","3554","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2004","2004","1000 ha","3555","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2005","2005","1000 ha","3610","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2006","2006","1000 ha","3700","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2007","2007","1000 ha","3800","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2008","2008","1000 ha","4000","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2009","2009","1000 ha","4384","A","Official figure",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2010","2010","1000 ha","4500","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2011","2011","1000 ha","4500","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2012","2012","1000 ha","4600","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2013","2013","1000 ha","4700","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2014","2014","1000 ha","5000","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2015","2015","1000 ha","5135","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2016","2016","1000 ha","5175","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2017","2017","1000 ha","5300","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2018","2018","1000 ha","5300","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2019","2019","1000 ha","5400","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2020","2020","1000 ha","5500","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2021","2021","1000 ha","5550","I","Imputed value",""
"RL","Land Use","764","Thailand","5110","Area","6650","Permanent crops","2022","2022","1000 ha","5550","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1961","1961","1000 ha","5550","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1962","1962","1000 ha","5550","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1963","1963","1000 ha","5550","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1964","1964","1000 ha","5550","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1965","1965","1000 ha","5550","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1966","1966","1000 ha","5550","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1967","1967","1000 ha","5570","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1968","1968","1000 ha","5590","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1969","1969","1000 ha","5600","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1970","1970","1000 ha","5630","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1971","1971","1000 ha","5630","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1972","1972","1000 ha","5650","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1973","1973","1000 ha","5680","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1974","1974","1000 ha","5700","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1975","1975","1000 ha","5700","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1976","1976","1000 ha","5900","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1977","1977","1000 ha","5980","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1978","1978","1000 ha","5999","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1979","1979","1000 ha","5970","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1980","1980","1000 ha","5940","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1981","1981","1000 ha","5910","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1982","1982","1000 ha","5880","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1983","1983","1000 ha","5850","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1984","1984","1000 ha","5820","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1985","1985","1000 ha","5616","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1986","1986","1000 ha","5570","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1987","1987","1000 ha","5527","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1988","1988","1000 ha","5460","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1989","1989","1000 ha","5400","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1990","1990","1000 ha","5339","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1991","1991","1000 ha","5368","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1992","1992","1000 ha","5506","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1993","1993","1000 ha","5516","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1994","1994","1000 ha","5464","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1995","1995","1000 ha","5403","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1996","1996","1000 ha","5554","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1997","1997","1000 ha","5668","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1998","1998","1000 ha","5763","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","1999","1999","1000 ha","6000","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2000","2000","1000 ha","6200","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2001","2001","1000 ha","6649","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2002","2002","1000 ha","6600","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2003","2003","1000 ha","6581","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2004","2004","1000 ha","6469.5","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2005","2005","1000 ha","6358","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2006","2006","1000 ha","6348","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2007","2007","1000 ha","6309.6","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2008","2008","1000 ha","6282.5","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2009","2009","1000 ha","6300","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2010","2010","1000 ha","6437.4","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2011","2011","1000 ha","6437.6","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2012","2012","1000 ha","6401.3","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2013","2013","1000 ha","6422.8","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2014","2014","1000 ha","6409.5","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2015","2015","1000 ha","7002.8","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2016","2016","1000 ha","6998","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2017","2017","1000 ha","6988.3","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2018","2018","1000 ha","6952.1","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2019","2019","1000 ha","6784","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2020","2020","1000 ha","6787","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2021","2021","1000 ha","6768.301","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6621","Arable land","2022","2022","1000 ha","6754","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1961","1961","1000 ha","470","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1962","1962","1000 ha","475","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1963","1963","1000 ha","480","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1964","1964","1000 ha","485","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1965","1965","1000 ha","490","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1966","1966","1000 ha","495","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1967","1967","1000 ha","500","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1968","1968","1000 ha","505","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1969","1969","1000 ha","510","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1970","1970","1000 ha","515","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1971","1971","1000 ha","520","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1972","1972","1000 ha","525","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1973","1973","1000 ha","530","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1974","1974","1000 ha","535","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1975","1975","1000 ha","540","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1976","1976","1000 ha","550","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1977","1977","1000 ha","560","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1978","1978","1000 ha","565","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1979","1979","1000 ha","600","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1980","1980","1000 ha","630","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1981","1981","1000 ha","670","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1982","1982","1000 ha","700","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1983","1983","1000 ha","740","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1984","1984","1000 ha","770","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1985","1985","1000 ha","805","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1986","1986","1000 ha","830","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1987","1987","1000 ha","860","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1988","1988","1000 ha","920","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1989","1989","1000 ha","980","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1990","1990","1000 ha","1045","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1991","1991","1000 ha","1057","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1992","1992","1000 ha","1191","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1993","1993","1000 ha","1243","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1994","1994","1000 ha","1348","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1995","1995","1000 ha","1348","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1996","1996","1000 ha","1450","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1997","1997","1000 ha","1534","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1998","1998","1000 ha","1650","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","1999","1999","1000 ha","1771","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2000","2000","1000 ha","1938","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2001","2001","1000 ha","2192","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2002","2002","1000 ha","2213","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2003","2003","1000 ha","2314","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2004","2004","1000 ha","2684.1","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2005","2005","1000 ha","3054.1","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2006","2006","1000 ha","3088","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2007","2007","1000 ha","3111","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2008","2008","1000 ha","3316.3","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2009","2009","1000 ha","3350","I","Imputed value",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2010","2010","1000 ha","3680.7","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2011","2011","1000 ha","3689","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2012","2012","1000 ha","3750","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2013","2013","1000 ha","3788","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2014","2014","1000 ha","3822.2","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2015","2015","1000 ha","4503","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2016","2016","1000 ha","4532.2","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2017","2017","1000 ha","4538.5","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2018","2018","1000 ha","4546.4","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2019","2019","1000 ha","4962","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2020","2020","1000 ha","4931","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2021","2021","1000 ha","4924.72","A","Official figure",""
"RL","Land Use","704","Viet Nam","5110","Area","6650","Permanent crops","2022","2022","1000 ha","4920","A","Official figure",""
